description,code,style,topic,keywords
"напиши программу с CRTP (Curiously Recurring Template Pattern) без using namespace std","#include <iostream>\n\ntemplate<typename Derived>\nclass Counter {\nprotected:\n    static int count;\npublic:\n    Counter() { ++count; }\n    ~Counter() { --count; }\n    \n    static int getCount() {\n        return count;\n    }\n};\n\ntemplate<typename Derived>\nint Counter<Derived>::count = 0;\n\nclass Widget : public Counter<Widget> {\npublic:\n    void draw() {\n        std::cout << \"Widget рисуется (всего: \" << getCount() << \")\" << std::endl;\n    }\n};\n\nclass Gadget : public Counter<Gadget> {\npublic:\n    void use() {\n        std::cout << \"Gadget используется (всего: \" << getCount() << \")\" << std::endl;\n    }\n};\n\nint main() {\n    Widget w1, w2;\n    Gadget g1, g2, g3;\n    \n    w1.draw();\n    g1.use();\n    \n    std::cout << \"Всего Widget: \" << Widget::getCount() << std::endl;\n    std::cout << \"Всего Gadget: \" << Gadget::getCount() << std::endl;\n    \n    return 0;\n}","explicit_std","templates","CRTP,static_member,template_specialization,inheritance,constructor,destructor,std::cout,std::endl"
#---
"напиши программу с expression templates для ленивых вычислений","#include <iostream>\n#include <vector>\nusing namespace std;\n\ntemplate<typename T>\nclass Vector {\n    vector<T> data;\n    \npublic:\n    Vector(size_t size = 0) : data(size) {}\n    Vector(const vector<T>& values) : data(values) {}\n    \n    size_t size() const { return data.size(); }\n    \n    T& operator[](size_t i) { return data[i]; }\n    const T& operator[](size_t i) const { return data[i]; }\n    \n    template<typename Expr>\n    Vector& operator=(const Expr& expr) {\n        data.resize(expr.size());\n        for (size_t i = 0; i < data.size(); ++i) {\n            data[i] = expr[i];\n        }\n        return *this;\n    }\n};\n\ntemplate<typename Left, typename Right>\nclass VectorAdd {\n    const Left& left;\n    const Right& right;\n    \npublic:\n    VectorAdd(const Left& l, const Right& r) : left(l), right(r) {}\n    \n    size_t size() const { return left.size(); }\n    \n    auto operator[](size_t i) const -> decltype(left[i] + right[i]) {\n        return left[i] + right[i];\n    }\n};\n\ntemplate<typename Left, typename Right>\nVectorAdd<Left, Right> operator+(const Left& left, const Right& right) {\n    return VectorAdd<Left, Right>(left, right);\n}\n\nint main() {\n    Vector<double> a({1.0, 2.0, 3.0});\n    Vector<double> b({4.0, 5.0, 6.0});\n    Vector<double> c({7.0, 8.0, 9.0});\n    Vector<double> result(3);\n    \n    result = a + b + c;\n    \n    cout << \"Результат: \";\n    for (size_t i = 0; i < result.size(); ++i) {\n        cout << result[i] << \" \";\n    }\n    cout << endl;\n    \n    return 0;\n}","using_namespace_std","templates","expression_templates,lazy_evaluation,operator_overloading,decltype,range_based_for,resize,cout,endl"
"напиши программу с expression templates для ленивых вычислений без using namespace std","#include <iostream>\n#include <vector>\n\ntemplate<typename T>\nclass Vector {\n    std::vector<T> data;\n    \npublic:\n    Vector(size_t size = 0) : data(size) {}\n    Vector(const std::vector<T>& values) : data(values) {}\n    \n    size_t size() const { return data.size(); }\n    \n    T& operator[](size_t i) { return data[i]; }\n    const T& operator[](size_t i) const { return data[i]; }\n    \n    template<typename Expr>\n    Vector& operator=(const Expr& expr) {\n        data.resize(expr.size());\n        for (size_t i = 0; i < data.size(); ++i) {\n            data[i] = expr[i];\n        }\n        return *this;\n    }\n};\n\ntemplate<typename Left, typename Right>\nclass VectorAdd {\n    const Left& left;\n    const Right& right;\n    \npublic:\n    VectorAdd(const Left& l, const Right& r) : left(l), right(r) {}\n    \n    size_t size() const { return left.size(); }\n    \n    auto operator[](size_t i) const -> decltype(left[i] + right[i]) {\n        return left[i] + right[i];\n    }\n};\n\ntemplate<typename Left, typename Right>\nVectorAdd<Left, Right> operator+(const Left& left, const Right& right) {\n    return VectorAdd<Left, Right>(left, right);\n}\n\nint main() {\n    Vector<double> a({1.0, 2.0, 3.0});\n    Vector<double> b({4.0, 5.0, 6.0});\n    Vector<double> c({7.0, 8.0, 9.0});\n    Vector<double> result(3);\n    \n    result = a + b + c;\n    \n    std::cout << \"Результат: \";\n    for (size_t i = 0; i < result.size(); ++i) {\n        std::cout << result[i] << \" \";\n    }\n    std::cout << std::endl;\n    \n    return 0;\n}","explicit_std","templates","expression_templates,lazy_evaluation,operator_overloading,decltype,range_based_for,resize,std::cout,std::endl"
#---
"создай программу с coroutine на C++20","#include <iostream>\n#include <coroutine>\n#include <memory>\nusing namespace std;\n\ntemplate<typename T>\nstruct Generator {\n    struct promise_type {\n        T value;\n        \n        Generator get_return_object() {\n            return Generator{handle_type::from_promise(*this)};\n        }\n        \n        suspend_always initial_suspend() { return {}; }\n        suspend_always final_suspend() noexcept { return {}; }\n        \n        void unhandled_exception() { terminate(); }\n        \n        suspend_always yield_value(T val) {\n            value = val;\n            return {};\n        }\n        \n        void return_void() {}\n    };\n    \n    using handle_type = coroutine_handle<promise_type>;\n    \n    handle_type coro;\n    \n    Generator(handle_type h) : coro(h) {}\n    ~Generator() {\n        if (coro) coro.destroy();\n    }\n    \n    T value() {\n        return coro.promise().value;\n    }\n    \n    bool next() {\n        if (!coro.done()) {\n            coro.resume();\n            return !coro.done();\n        }\n        return false;\n    }\n};\n\nGenerator<int> fibonacci(int n) {\n    int a = 0, b = 1;\n    \n    for (int i = 0; i < n; ++i) {\n        co_yield a;\n        int next = a + b;\n        a = b;\n        b = next;\n    }\n}\n\nint main() {\n    auto fib_gen = fibonacci(10);\n    \n    cout << \"Числа Фибоначчи: \";\n    while (fib_gen.next()) {\n        cout << fib_gen.value() << \" \";\n    }\n    cout << endl;\n    \n    return 0;\n}","using_namespace_std","advanced","coroutine,generator,promise_type,co_yield,suspend_always,coroutine_handle,while_loop,cout,endl"
"создай программу с coroutine на C++20 без using namespace std","#include <iostream>\n#include <coroutine>\n#include <memory>\n\ntemplate<typename T>\nstruct Generator {\n    struct promise_type {\n        T value;\n        \n        Generator get_return_object() {\n            return Generator{handle_type::from_promise(*this)};\n        }\n        \n        std::suspend_always initial_suspend() { return {}; }\n        std::suspend_always final_suspend() noexcept { return {}; }\n        \n        void unhandled_exception() { std::terminate(); }\n        \n        std::suspend_always yield_value(T val) {\n            value = val;\n            return {};\n        }\n        \n        void return_void() {}\n    };\n    \n    using handle_type = std::coroutine_handle<promise_type>;\n    \n    handle_type coro;\n    \n    Generator(handle_type h) : coro(h) {}\n    ~Generator() {\n        if (coro) coro.destroy();\n    }\n    \n    T value() {\n        return coro.promise().value;\n    }\n    \n    bool next() {\n        if (!coro.done()) {\n            coro.resume();\n            return !coro.done();\n        }\n        return false;\n    }\n};\n\nGenerator<int> fibonacci(int n) {\n    int a = 0, b = 1;\n    \n    for (int i = 0; i < n; ++i) {\n        co_yield a;\n        int next = a + b;\n        a = b;\n        b = next;\n    }\n}\n\nint main() {\n    auto fib_gen = fibonacci(10);\n    \n    std::cout << \"Числа Фибоначчи: \";\n    while (fib_gen.next()) {\n        std::cout << fib_gen.value() << \" \";\n    }\n    std::cout << std::endl;\n    \n    return 0;\n}","explicit_std","advanced","coroutine,generator,promise_type,co_yield,std::suspend_always,std::coroutine_handle,while_loop,std::cout,std::endl"
#---
"напиши программу с SFINAE для условной компиляции","#include <iostream>\n#include <type_traits>\nusing namespace std;\n\n// SFINAE для типов с методом serialize()\ntemplate<typename T>\nclass has_serialize {\nprivate:\n    template<typename U>\n    static auto test(int) -> decltype(\n        declval<U>().serialize(), true_type{});\n    \n    template<typename U>\n    static false_type test(...);\n    \npublic:\n    static constexpr bool value = decltype(test<T>(0))::value;\n};\n\ntemplate<typename T>\ntypename enable_if<has_serialize<T>::value, string>::type\nserialize(const T& obj) {\n    return obj.serialize();\n}\n\ntemplate<typename T>\ntypename enable_if<!has_serialize<T>::value, string>::type\nserialize(const T& obj) {\n    return to_string(obj);\n}\n\nclass MyClass {\npublic:\n    string serialize() const {\n        return \"MyClass serialized\";\n    }\n};\n\nint main() {\n    MyClass obj;\n    int number = 42;\n    \n    cout << serialize(obj) << endl;\n    cout << serialize(number) << endl;\n    \n    return 0;\n}","using_namespace_std","templates","SFINAE,enable_if,decltype,declval,true_type,false_type,constexpr,to_string,cout,endl"
"напиши программу с SFINAE для условной компиляции без using namespace std","#include <iostream>\n#include <type_traits>\n#include <string>\n\n// SFINAE для типов с методом serialize()\ntemplate<typename T>\nclass has_serialize {\nprivate:\n    template<typename U>\n    static auto test(int) -> decltype(\n        std::declval<U>().serialize(), std::true_type{});\n    \n    template<typename U>\n    static std::false_type test(...);\n    \npublic:\n    static constexpr bool value = decltype(test<T>(0))::value;\n};\n\ntemplate<typename T>\ntypename std::enable_if<has_serialize<T>::value, std::string>::type\nserialize(const T& obj) {\n    return obj.serialize();\n}\n\ntemplate<typename T>\ntypename std::enable_if<!has_serialize<T>::value, std::string>::type\nserialize(const T& obj) {\n    return std::to_string(obj);\n}\n\nclass MyClass {\npublic:\n    std::string serialize() const {\n        return \"MyClass serialized\";\n    }\n};\n\nint main() {\n    MyClass obj;\n    int number = 42;\n    \n    std::cout << serialize(obj) << std::endl;\n    std::cout << serialize(number) << std::endl;\n    \n    return 0;\n}","explicit_std","templates","SFINAE,std::enable_if,decltype,std::declval,std::true_type,std::false_type,constexpr,std::to_string,std::cout,std::endl"
#---
"напиши программу которая демонстрирует шаблоны функций","#include <iostream>\nusing namespace std;\n\ntemplate<typename T>\nT getMax(T a, T b) {\n    return (a > b) ? a : b;\n}\n\nint main() {\n    cout << \"Максимум int: \" << getMax(3, 7) << endl;\n    cout << \"Максимум double: \" << getMax(3.14, 2.71) << endl;\n    cout << \"Максимум char: \" << getMax('a', 'z') << endl;\n    return 0;\n}","using_namespace_std","templates","function_template,template_typename,generic_programming,comparison_operator,ternary_operator"
"напиши программу которая демонстрирует шаблоны функций без using namespace std","#include <iostream>\n\ntemplate<typename T>\nT getMax(T a, T b) {\n    return (a > b) ? a : b;\n}\n\nint main() {\n    std::cout << \"Максимум int: \" << getMax(3, 7) << std::endl;\n    std::cout << \"Максимум double: \" << getMax(3.14, 2.71) << std::endl;\n    std::cout << \"Максимум char: \" << getMax('a', 'z') << std::endl;\n    return 0;\n}","explicit_std","templates","function_template,template_typename,generic_programming,comparison_operator,ternary_operator,std::cout,std::endl"
#---
"создай программу которая демонстрирует концепты C++20","#include <iostream>\n#include <concepts>\n#include <vector>\nusing namespace std;\n\n// Концепт для числовых типов\ntemplate<typename T>\nconcept Numeric = integral<T> || floating_point<T>;\n\n// Концепт для типов с методом size()\ntemplate<typename T>\nconcept HasSize = requires(T t) {\n    t.size();\n};\n\n// Функция только для числовых типов\ntemplate<Numeric T>\nT square(T x) {\n    return x * x;\n}\n\n// Функция для типов с методом size()\ntemplate<HasSize T>\nvoid printSize(const T& container) {\n    cout << \"Size: \" << container.size() << endl;\n}\n\n// Автоматическое определение типа возвращаемого значения\nauto add(auto a, auto b) {\n    return a + b;\n}\n\nint main() {\n    cout << \"square(5): \" << square(5) << endl;\n    cout << \"square(2.5): \" << square(2.5) << endl;\n    \n    vector<int> vec = {1, 2, 3};\n    printSize(vec);\n    \n    cout << \"add(3, 4): \" << add(3, 4) << endl;\n    cout << \"add(2.5, 3.7): \" << add(2.5, 3.7) << endl;\n    \n    return 0;\n}","using_namespace_std","templates","c++20_concepts,concept,requires_clause,integral_concept,floating_point_concept,auto_parameters,concepts_header"
"создай программу которая демонстрирует концепты C++20 без using namespace std","#include <iostream>\n#include <concepts>\n#include <vector>\n\n// Концепт для числовых типов\ntemplate<typename T>\nconcept Numeric = std::integral<T> || std::floating_point<T>;\n\n// Концепт для типов с методом size()\ntemplate<typename T>\nconcept HasSize = requires(T t) {\n    t.size();\n};\n\n// Функция только для числовых типов\ntemplate<Numeric T>\nT square(T x) {\n    return x * x;\n}\n\n// Функция для типов с методом size()\ntemplate<HasSize T>\nvoid printSize(const T& container) {\n    std::cout << \"Size: \" << container.size() << std::endl;\n}\n\n// Автоматическое определение типа возвращаемого значения\nauto add(auto a, auto b) {\n    return a + b;\n}\n\nint main() {\n    std::cout << \"square(5): \" << square(5) << std::endl;\n    std::cout << \"square(2.5): \" << square(2.5) << std::endl;\n    \n    std::vector<int> vec = {1, 2, 3};\n    printSize(vec);\n    \n    std::cout << \"add(3, 4): \" << add(3, 4) << std::endl;\n    std::cout << \"add(2.5, 3.7): \" << add(2.5, 3.7) << std::endl;\n    \n    return 0;\n}","explicit_std","templates","c++20_concepts,concept,requires_clause,std::integral,std::floating_point,auto_parameters,concepts_header,std::vector,std::cout"
#---
"создай программу которая использует корутины C++20","#include <iostream>\n#include <coroutine>\n#include <vector>\nusing namespace std;\n\nstruct Generator {\n    struct promise_type {\n        int current_value;\n        \n        Generator get_return_object() {\n            return Generator{coroutine_handle<promise_type>::from_promise(*this)};\n        }\n        \n        suspend_always initial_suspend() { return {}; }\n        suspend_always final_suspend() noexcept { return {}; }\n        void unhandled_exception() {}\n        \n        suspend_always yield_value(int value) {\n            current_value = value;\n            return {};\n        }\n        \n        void return_void() {}\n    };\n    \n    coroutine_handle<promise_type> coro;\n    \n    Generator(coroutine_handle<promise_type> h) : coro(h) {}\n    ~Generator() { if (coro) coro.destroy(); }\n    \n    int next() {\n        coro.resume();\n        return coro.promise().current_value;\n    }\n    \n    bool done() {\n        return coro.done();\n    }\n};\n\nGenerator fibonacci(int n) {\n    int a = 0, b = 1;\n    for (int i = 0; i < n; i++) {\n        co_yield a;\n        int temp = a + b;\n        a = b;\n        b = temp;\n    }\n}\n\nint main() {\n    auto gen = fibonacci(10);\n    \n    cout << \"Числа Фибоначчи: \";\n    while (!gen.done()) {\n        cout << gen.next() << \" \";\n    }\n    cout << endl;\n    \n    return 0;\n}","using_namespace_std","templates","c++20_coroutines,coroutine,co_yield,promise_type,coroutine_handle,suspend_always,generator_pattern,coroutine_header"
"создай программу которая использует корутины C++20 без using namespace std","#include <iostream>\n#include <coroutine>\n#include <vector>\n\nstruct Generator {\n    struct promise_type {\n        int current_value;\n        \n        Generator get_return_object() {\n            return Generator{std::coroutine_handle<promise_type>::from_promise(*this)};\n        }\n        \n        std::suspend_always initial_suspend() { return {}; }\n        std::suspend_always final_suspend() noexcept { return {}; }\n        void unhandled_exception() {}\n        \n        std::suspend_always yield_value(int value) {\n            current_value = value;\n            return {};\n        }\n        \n        void return_void() {}\n    };\n    \n    std::coroutine_handle<promise_type> coro;\n    \n    Generator(std::coroutine_handle<promise_type> h) : coro(h) {}\n    ~Generator() { if (coro) coro.destroy(); }\n    \n    int next() {\n        coro.resume();\n        return coro.promise().current_value;\n    }\n    \n    bool done() {\n        return coro.done();\n    }\n};\n\nGenerator fibonacci(int n) {\n    int a = 0, b = 1;\n    for (int i = 0; i < n; i++) {\n        co_yield a;\n        int temp = a + b;\n        a = b;\n        b = temp;\n    }\n}\n\nint main() {\n    auto gen = fibonacci(10);\n    \n    std::cout << \"Числа Фибоначчи: \";\n    while (!gen.done()) {\n        std::cout << gen.next() << \" \";\n    }\n    std::cout << std::endl;\n    \n    return 0;\n}","explicit_std","templates","c++20_coroutines,coroutine,co_yield,promise_type,std::coroutine_handle,std::suspend_always,generator_pattern,coroutine_header,std::cout"
#---
"напиши программу которая демонстрирует expression templates","#include <iostream>\n#include <vector>\nusing namespace std;\n\n// Expression template для векторных операций\ntemplate<typename E>\nclass VecExpression {\npublic:\n    double operator[](size_t i) const { \n        return static_cast<const E&>(*this)[i]; \n    }\n    size_t size() const { \n        return static_cast<const E&>(*this).size(); \n    }\n};\n\nclass Vec : public VecExpression<Vec> {\nprivate:\n    vector<double> data;\n\npublic:\n    Vec(size_t n = 0) : data(n) {}\n    Vec(initializer_list<double> init) : data(init) {}\n    \n    template<typename E>\n    Vec(const VecExpression<E>& expr) {\n        data.resize(expr.size());\n        for (size_t i = 0; i < expr.size(); i++) {\n            data[i] = expr[i];\n        }\n    }\n    \n    double& operator[](size_t i) { return data[i]; }\n    double operator[](size_t i) const { return data[i]; }\n    size_t size() const { return data.size(); }\n    \n    void print() const {\n        for (double x : data) {\n            cout << x << \" \";\n        }\n        cout << endl;\n    }\n};\n\n// Оператор сложения\ntemplate<typename E1, typename E2>\nclass VecSum : public VecExpression<VecSum<E1, E2>> {\nprivate:\n    const E1& lhs;\n    const E2& rhs;\n\npublic:\n    VecSum(const E1& l, const E2& r) : lhs(l), rhs(r) {}\n    \n    double operator[](size_t i) const { \n        return lhs[i] + rhs[i]; \n    }\n    \n    size_t size() const { \n        return lhs.size(); \n    }\n};\n\n// Функция для создания выражения сложения\ntemplate<typename E1, typename E2>\nVecSum<E1, E2> operator+(const VecExpression<E1>& lhs, const VecExpression<E2>& rhs) {\n    return VecSum<E1, E2>(static_cast<const E1&>(lhs), static_cast<const E2&>(rhs));\n}\n\nint main() {\n    Vec a = {1, 2, 3, 4, 5};\n    Vec b = {5, 4, 3, 2, 1};\n    Vec c = {2, 2, 2, 2, 2};\n    \n    // Ленивое вычисление: сложение происходит только при присваивании\n    Vec result = a + b + c;\n    \n    cout << \"Вектор a: \";\n    a.print();\n    cout << \"Вектор b: \";\n    b.print();\n    cout << \"Вектор c: \";\n    c.print();\n    cout << \"Результат a + b + c: \";\n    result.print();\n    \n    return 0;\n}","using_namespace_std","templates","expression_templates,lazy_evaluation,compile_time_optimization,template_metaprogramming,operator_overloading"
"напиши программу которая демонстрирует expression templates без using namespace std","#include <iostream>\n#include <vector>\n\n// Expression template для векторных операций\ntemplate<typename E>\nclass VecExpression {\npublic:\n    double operator[](size_t i) const { \n        return static_cast<const E&>(*this)[i]; \n    }\n    size_t size() const { \n        return static_cast<const E&>(*this).size(); \n    }\n};\n\nclass Vec : public VecExpression<Vec> {\nprivate:\n    std::vector<double> data;\n\npublic:\n    Vec(size_t n = 0) : data(n) {}\n    Vec(std::initializer_list<double> init) : data(init) {}\n    \n    template<typename E>\n    Vec(const VecExpression<E>& expr) {\n        data.resize(expr.size());\n        for (size_t i = 0; i < expr.size(); i++) {\n            data[i] = expr[i];\n        }\n    }\n    \n    double& operator[](size_t i) { return data[i]; }\n    double operator[](size_t i) const { return data[i]; }\n    size_t size() const { return data.size(); }\n    \n    void print() const {\n        for (double x : data) {\n            std::cout << x << \" \";\n        }\n        std::cout << std::endl;\n    }\n};\n\n// Оператор сложения\ntemplate<typename E1, typename E2>\nclass VecSum : public VecExpression<VecSum<E1, E2>> {\nprivate:\n    const E1& lhs;\n    const E2& rhs;\n\npublic:\n    VecSum(const E1& l, const E2& r) : lhs(l), rhs(r) {}\n    \n    double operator[](size_t i) const { \n        return lhs[i] + rhs[i]; \n    }\n    \n    size_t size() const { \n        return lhs.size(); \n    }\n};\n\n// Функция для создания выражения сложения\ntemplate<typename E1, typename E2>\nVecSum<E1, E2> operator+(const VecExpression<E1>& lhs, const VecExpression<E2>& rhs) {\n    return VecSum<E1, E2>(static_cast<const E1&>(lhs), static_cast<const E2&>(rhs));\n}\n\nint main() {\n    Vec a = {1, 2, 3, 4, 5};\n    Vec b = {5, 4, 3, 2, 1};\n    Vec c = {2, 2, 2, 2, 2};\n    \n    // Ленивое вычисление: сложение происходит только при присваивании\n    Vec result = a + b + c;\n    \n    std::cout << \"Вектор a: \";\n    a.print();\n    std::cout << \"Вектор b: \";\n    b.print();\n    std::cout << \"Вектор c: \";\n    c.print();\n    std::cout << \"Результат a + b + c: \";\n    result.print();\n    \n    return 0;\n}","explicit_std","templates","expression_templates,lazy_evaluation,compile_time_optimization,template_metaprogramming,operator_overloading,std::vector,std::cout"
#---
"напиши программу которая демонстрирует пользовательские литералы","#include <iostream>\n#include <string>\n#include <complex>\nusing namespace std;\n\n// Литералы для расстояний\nconstexpr long double operator\"\" _km(long double x) {\n    return x * 1000.0;\n}\n\nconstexpr long double operator\"\" _m(long double x) {\n    return x;\n}\n\nconstexpr long double operator\"\" _cm(long double x) {\n    return x / 100.0;\n}\n\n// Литералы для времени\nconstexpr unsigned long long operator\"\" _s(unsigned long long seconds) {\n    return seconds;\n}\n\nconstexpr unsigned long long operator\"\" _min(unsigned long long minutes) {\n    return minutes * 60;\n}\n\nconstexpr unsigned long long operator\"\" _h(unsigned long long hours) {\n    return hours * 3600;\n}\n\n// Литералы для двоичных чисел\nconstexpr unsigned long long operator\"\" _bin(const char* str, size_t len) {\n    unsigned long long result = 0;\n    for (size_t i = 0; i < len; i++) {\n        result <<= 1;\n        if (str[i] == '1') {\n            result |= 1;\n        }\n    }\n    return result;\n}\n\n// Литералы для пользовательских типов\nclass Temperature {\nprivate:\n    double kelvin;\n\npublic:\n    constexpr Temperature(double k) : kelvin(k) {}\n    \n    double toCelsius() const { return kelvin - 273.15; }\n    double toFahrenheit() const { return (kelvin - 273.15) * 9.0/5.0 + 32.0; }\n    \n    void print() const {\n        cout << kelvin << \"K (\" << toCelsius() << \"°C, \" << toFahrenheit() << \"°F)\" << endl;\n    }\n};\n\nconstexpr Temperature operator\"\" _K(long double kelvin) {\n    return Temperature(static_cast<double>(kelvin));\n}\n\nconstexpr Temperature operator\"\" _C(long double celsius) {\n    return Temperature(static_cast<double>(celsius + 273.15));\n}\n\nint main() {\n    // Литералы расстояний\n    cout << \"Расстояния:\" << endl;\n    long double distance1 = 5.0_km;\n    long double distance2 = 500.0_m; \n    long double distance3 = 2500.0_cm;\n    \n    cout << \"5 km = \" << distance1 << \" meters\" << endl;\n    cout << \"500 m = \" << distance2 << \" meters\" << endl;\n    cout << \"2500 cm = \" << distance3 << \" meters\" << endl;\n    \n    // Литералы времени\n    cout << \"\\nВремя:\" << endl;\n    unsigned long long totalSeconds = 2_h + 30_min + 45_s;\n    cout << \"2 hours + 30 minutes + 45 seconds = \" << totalSeconds << \" seconds\" << endl;\n    \n    // Двоичные литералы\n    cout << \"\\nДвоичные числа:\" << endl;\n    unsigned long long binary1 = 1101_bin;\n    unsigned long long binary2 = 101010_bin;\n    \n    cout << \"1101 (binary) = \" << binary1 << \" (decimal)\" << endl;\n    cout << \"101010 (binary) = \" << binary2 << \" (decimal)\" << endl;\n    \n    // Температурные литералы\n    cout << \"\\nТемпература:\" << endl;\n    Temperature temp1 = 300.0_K;\n    Temperature temp2 = 25.0_C;\n    \n    cout << \"300 K = \";\n    temp1.print();\n    cout << \"25°C = \";\n    temp2.print();\n    \n    return 0;\n}","using_namespace_std","templates","user_defined_literals,constexpr,operator_overloading,compile_time_computation,custom_types,literal_suffixes"
"напиши программу которая демонстрирует пользовательские литералы без using namespace std","#include <iostream>\n#include <string>\n#include <complex>\n\n// Литералы для расстояний\nconstexpr long double operator\"\" _km(long double x) {\n    return x * 1000.0;\n}\n\nconstexpr long double operator\"\" _m(long double x) {\n    return x;\n}\n\nconstexpr long double operator\"\" _cm(long double x) {\n    return x / 100.0;\n}\n\n// Литералы для времени\nconstexpr unsigned long long operator\"\" _s(unsigned long long seconds) {\n    return seconds;\n}\n\nconstexpr unsigned long long operator\"\" _min(unsigned long long minutes) {\n    return minutes * 60;\n}\n\nconstexpr unsigned long long operator\"\" _h(unsigned long long hours) {\n    return hours * 3600;\n}\n\n// Литералы для двоичных чисел\nconstexpr unsigned long long operator\"\" _bin(const char* str, size_t len) {\n    unsigned long long result = 0;\n    for (size_t i = 0; i < len; i++) {\n        result <<= 1;\n        if (str[i] == '1') {\n            result |= 1;\n        }\n    }\n    return result;\n}\n\n// Литералы для пользовательских типов\nclass Temperature {\nprivate:\n    double kelvin;\n\npublic:\n    constexpr Temperature(double k) : kelvin(k) {}\n    \n    double toCelsius() const { return kelvin - 273.15; }\n    double toFahrenheit() const { return (kelvin - 273.15) * 9.0/5.0 + 32.0; }\n    \n    void print() const {\n        std::cout << kelvin << \"K (\" << toCelsius() << \"°C, \" << toFahrenheit() << \"°F)\" << std::endl;\n    }\n};\n\nconstexpr Temperature operator\"\" _K(long double kelvin) {\n    return Temperature(static_cast<double>(kelvin));\n}\n\nconstexpr Temperature operator\"\" _C(long double celsius) {\n    return Temperature(static_cast<double>(celsius + 273.15));\n}\n\nint main() {\n    // Литералы расстояний\n    std::cout << \"Расстояния:\" << std::endl;\n    long double distance1 = 5.0_km;\n    long double distance2 = 500.0_m; \n    long double distance3 = 2500.0_cm;\n    \n    std::cout << \"5 km = \" << distance1 << \" meters\" << std::endl;\n    std::cout << \"500 m = \" << distance2 << \" meters\" << std::endl;\n    std::cout << \"2500 cm = \" << distance3 << \" meters\" << std::endl;\n    \n    // Литералы времени\n    std::cout << \"\\nВремя:\" << std::endl;\n    unsigned long long totalSeconds = 2_h + 30_min + 45_s;\n    std::cout << \"2 hours + 30 minutes + 45 seconds = \" << totalSeconds << \" seconds\" << std::endl;\n    \n    // Двоичные литералы\n    std::cout << \"\\nДвоичные числа:\" << std::endl;\n    unsigned long long binary1 = 1101_bin;\n    unsigned long long binary2 = 101010_bin;\n    \n    std::cout << \"1101 (binary) = \" << binary1 << \" (decimal)\" << std::endl;\n    std::cout << \"101010 (binary) = \" << binary2 << \" (decimal)\" << std::endl;\n    \n    // Температурные литералы\n    std::cout << \"\\nТемпература:\" << std::endl;\n    Temperature temp1 = 300.0_K;\n    Temperature temp2 = 25.0_C;\n    \n    std::cout << \"300 K = \";\n    temp1.print();\n    std::cout << \"25°C = \";\n    temp2.print();\n    \n    return 0;\n}","explicit_std","templates","user_defined_literals,constexpr,operator_overloading,compile_time_computation,custom_types,literal_suffixes,std::cout"
#---


# ----------------------------------------------------------------------------------------------------------------------------------------
#       - обработка исключений                  exceptions                                                      (1%) ~50 строк          01
# ----------------------------------------------------------------------------------------------------------------------------------------
#---
"реализуй класс-исключение для обработки ошибок","#include <iostream>\n#include <stdexcept>\nusing namespace std;\n\nclass DivisionByZeroError : public runtime_error {\npublic:\n DivisionByZeroError() : runtime_error(\"Division by zero is not allowed!\") {}\n};\n\nclass Calculator {\npublic:\n static double divide(double a, double b) {\n if(b == 0) throw DivisionByZeroError();\n return a / b;\n }\n};\n\nint main() {\n try {\n cout << Calculator::divide(10, 2) << endl;\n cout << Calculator::divide(5, 0) << endl;\n } catch (const DivisionByZeroError& e) {\n cout << \"Error: \" << e.what() << endl;\n }\n return 0;\n}","using_namespace_std","exceptions","exception,throw,try,catch,inheritance,runtime_error,class,static_method"
"реализуй класс-исключение для обработки ошибок без using namespace std","#include <iostream>\n#include <stdexcept>\n\nclass DivisionByZeroError : public std::runtime_error {\npublic:\n DivisionByZeroError() : std::runtime_error(\"Division by zero is not allowed!\") {}\n};\n\nclass Calculator {\npublic:\n static double divide(double a, double b) {\n if(b == 0) throw DivisionByZeroError();\n return a / b;\n }\n};\n\nint main() {\n try {\n std::cout << Calculator::divide(10, 2) << std::endl;\n std::cout << Calculator::divide(5, 0) << std::endl;\n } catch (const DivisionByZeroError& e) {\n std::cout << \"Error: \" << e.what() << std::endl;\n }\n return 0;\n}","explicit_std","exceptions","exception,throw,try,catch,inheritance,std::runtime_error,class,static_method,std::cout"
#---
"реализуй класс Calculator с методами, выбрасывающими исключения при ошибочных входных данных","class Calculator {\npublic:\n static double divide(double a, double b) {\n if(b == 0) throw std::runtime_error(\"Division by zero\");\n return a / b;\n }\n static int factorial(int n) {\n if(n < 0) throw std::invalid_argument(\"Negative factorial\");\n if(n > 12) throw std::overflow_error(\"Factorial too large\");\n return n <= 1 ? 1 : n * factorial(n - 1);\n }\n};","std","exceptions","class,static_methods,throw,std::runtime_error,std::invalid_argument,std::overflow_error,recursion"
"реализуй класс Calculator с методами, выбрасывающими исключения при ошибочных входных данных без using namespace std","class Calculator {\npublic:\n static double divide(double a, double b) {\n if(b == 0) throw std::runtime_error(\"Division by zero\");\n return a / b;\n }\n static int factorial(int n) {\n if(n < 0) throw std::invalid_argument(\"Negative factorial\");\n if(n > 12) throw std::overflow_error(\"Factorial too large\");\n return n <= 1 ? 1 : n * factorial(n - 1);\n }\n};","explicit_std","exceptions","class,static_methods,throw,std::runtime_error,std::invalid_argument,std::overflow_error,recursion"
#---
